"species","birdID","date","longitude","latitude","dayOfYear","delta","h","The_turbidity_factor","C_t","I_h","D_h","G_h"
"Swainson's hawk","SW18","03-10-1996",-109.232,27.285,277,5.24768344036071,-1.52462834228416,0.793762181901765,1.00375418493327,-1239.20107921318,591.043327996642,-648.157751216539
"Swainson's hawk","SW18","04-10-1996",-109.054,27.251,278,21.9541786949041,0.5844323247112,0.786637876889167,1.03046346735169,483.024480230703,34.8245475361558,517.849027766859
"Swainson's hawk","SW18","05-10-1996",-108.374,25.938,279,18.991028036178,0.907009670152475,0.787901480581587,1.02916477837644,740.267694626054,42.1761058790782,782.443800505132
"Swainson's hawk","SW18","07-10-1996",-108.588,25.884,281,-20.0806910796366,-0.411597602584553,0.80456319449025,0.971972154546823,-591.891954747314,2.97509050023329e-07,-591.891954449805
"Swainson's hawk","SW18","08-10-1996",-108.543,25.882,282,-21.1833096029549,-1.5122161259029,0.805033394286974,0.968660854284103,-1212.17090536947,600.736739405257,-611.434165964212
"Swainson's hawk","SW18","09-10-1996",-108.582,26.009,283,-3.3069353362583,-0.529194872844733,0.797410206966422,0.994162620064704,-707.773913886234,11547507665.3577,11547506957.5838
"Swainson's hawk","SW18","10-10-1996",-108.399,26.084,284,17.5322574455931,-0.697760920432381,0.788523557592498,1.02503124603736,-869.096779984921,17579.0433310413,16709.9465510563
"Swainson's hawk","SW18","11-10-1996",-108.333,26.073,285,22.6635842759323,-1.302973256317,0.786335358517726,1.03288625984077,-1225.20467725294,662.14916227924,-563.055514973697
"Swainson's hawk","SW18","14-10-1996",-107.191,24.893,288,-23.382097517615,-0.419588613026768,0.805971043717533,0.966224844748664,-596.702800298527,1.12427003492604e-08,-596.702800287285
"Swainson's hawk","SW18","15-10-1996",-105.646,26.49,289,-11.4206833316182,1.35922483825422,0.800870227433526,0.98503605753521,923.088737934493,47.7294402049277,970.818178139421
"Swainson's hawk","SW18","16-10-1996",-99.654,21.875,290,10.7729877901688,0.106437922266923,0.791405975356005,1.01760505001413,34.4022121001892,15.788805510139,50.1910176103281
"Swainson's hawk","SW18","17-10-1996",-100.339,21.95,291,23.3146988816871,0.20609744510775,0.786057697705038,1.0339880406999,120.460163905329,20.5277061393923,140.987870044721
"Swainson's hawk","SW18","19-10-1996",-96.107,16.835,293,-6.78934226366245,0.0623973617390057,0.798895241903481,0.986675911229389,8.35432594220661,13.6724529540231,22.0267788962297
"Swainson's hawk","SW18","21-10-1996",-93.198,15.49,295,-18.0118598004795,-0.515136937786702,0.803680963667582,0.977101514083622,-688.547936995108,2726388611916.16,2726388611227.61
"Swainson's hawk","SW18","23-10-1996",-87.456,13.601,297,20.8575671911963,0.597414442778174,0.787105515057059,1.03238235372225,495.907408826338,35.21678292001,531.124191746348
"Swainson's hawk","SW18","25-10-1996",-87.144,12.667,299,1.72098534679938,-0.0495596343636615,0.795266104329723,0.995946857793447,-739.831569222375,7.91001283089746,-731.921556391477
"Swainson's hawk","SW18","31-10-1996",-81.524,8.785,305,10.0018763105653,0.353920016229603,0.791734807543469,1.00554067534201,259.206545226511,27.1214118071871,286.327957033698
"Swainson's hawk","SW18","01-11-1996",-79.654,9.025,306,-12.1641040925526,-0.76875184421897,0.801187251212176,0.974766070396542,-894.836934039143,5778.29877250419,4883.46183846504
"Swainson's hawk","SW18","02-11-1996",-76.994,8.205,307,-23.4317665181368,1.34995634455608,0.80599222452799,0.967191423956265,910.061370819272,47.9878694135455,958.049240232818
"Swainson's hawk","SW18","05-11-1996",-74.183,5.214,310,22.8691847278037,0.376425133059821,0.786247682418847,1.03373927928472,286.764531031387,27.8144892496603,314.579020281048
"Swainson's hawk","SW18","06-11-1996",-74.152,1.829,311,16.9493468790892,-0.983179937935164,0.788772133527041,1.0146931258693,-1064.51820717576,1304.73254953749,240.214342361733
"Swainson's hawk","SW18","08-11-1996",-73.886,-0.613,313,-21.5379309269584,-0.504578678624725,0.805184618732179,0.966005309378579,-672.619836433336,2598060186615076,2598060186614403
"Swainson's hawk","SW18","09-11-1996",-72.87,-2.784,314,-19.6230458048139,-0.439713789929943,0.804368036590539,0.981127000249474,-623.25095780376,7.93497492392973e-16,-623.25095780376
"Swainson's hawk","SW18","12-11-1996",-70.493,-5.23,317,21.6371809441313,-0.163643388618078,0.786773057166682,1.02267513041342,-397.98505895408,2.93790043082497,-395.047158523255
"Swainson's hawk","SW18","13-11-1996",-67.751,-7.246,318,4.40597640560458,0.656402118040307,0.79412111880358,0.990933152502266,530.528277416465,37.1437111972504,567.671988613716
"Swainson's hawk","SW18","15-11-1996",-68.917,-9.589,320,-22.92405380558,0.802113135574044,0.805775715908563,0.973976581813072,643.595722001414,41.1320454462298,684.727767447644
"Swainson's hawk","SW18","16-11-1996",-66.795,-11.717,321,-8.53678849193567,-1.53217747232036,0.799640421531742,1.00435178192745,-1249.46927546228,594.786302524057,-654.682972938223
"Swainson's hawk","SW18","22-11-1996",-63.698,-14.448,327,-15.8084057440647,0.210390582730172,0.802741324411115,0.994756463347735,122.331603452038,21.1678612131787,143.499464665216
"Swainson's hawk","SW18","04-12-1996",-64.4,-35.644,339,-23.3405905719406,1.30783514049511,0.80595334352748,0.977550001622749,908.986655203415,47.7466434474094,956.733298650824
"Swainson's hawk","SW18","16-12-1996",-63.984,-35.259,351,-18.8408253360045,-0.86058493074833,0.804034467094245,0.967354496643903,-956.9463959852,2503.36669036926,1546.42029438406
"Swainson's hawk","SW18","03-01-1997",-64.433,-35.081,3,5.54362605768452,-1.35471788781211,0.793635980359196,1.01837027839952,-1232.76286054956,638.283986757845,-594.478873791719
"Swainson's hawk","SW18","15-01-1997",-64.401,-35.212,15,-11.1541288482847,0.495926249791876,0.800756558144258,1.03085319056931,408.587089431418,32.6708273719651,441.257916803383
"Swainson's hawk","SW18","14-02-1997",-63.15,-31.356,45,-16.9838337973656,-0.234999261480337,0.803242573047917,1.0188738522517,-455.272944416765,0.986742722052344,-454.286201694712
"Swainson's hawk","SW18","20-02-1997",-62.919,-31.399,51,-10.0470406561046,-0.93160709556178,0.800284452305375,1.01022014648728,-1042.9490567063,1652.12624108723,609.177184380932
"Swainson's hawk","SW18","26-02-1997",-62.578,-28.07,57,-1.77080594341097,0.404343498924216,0.796755141127254,1.00075230971291,308.150666190007,29.2585745267689,337.409240716775
"Swainson's hawk","SW18","04-03-1997",-65.247,-11.816,63,6.74150734970554,1.27874775496167,0.793125156780509,0.991224544378099,898.53955336512,46.7994477312868,945.339001096407
"Swainson's hawk","SW18","10-03-1997",-70.166,-5.499,69,14.3550629382011,0.566289310132545,0.789878437979445,0.982395826807157,446.637197375463,34.4346817546546,481.071879130118
"Swainson's hawk","SW18","16-03-1997",-68.548,-1.088,75,20.0548442405068,-0.722491992173126,0.787447827615989,0.974969447580271,-844.756162416361,11013.7625837446,10169.0064213282
"Swainson's hawk","SW18","22-03-1997",-75.149,5.745,81,23.0809733696207,0.0572137748768625,0.786157367432998,0.969536987809107,6.13440125126297,13.1903281954709,19.3247294467338
"Swainson's hawk","SW18","28-03-1997",-90.551,14.004,87,23.0300157924503,-1.17203415847582,0.786179097743092,0.966531194124603,-1102.26536060179,790.432434663663,-311.832925938131
"Swainson's hawk","SW18","02-04-1997",-100.626,20.007,92,0.658081843128912,1.07143409146257,0.795719368083954,0.984765497051608,810.940471197265,44.9940777041438,855.934548901409
"Swainson's hawk","SW18","03-04-1997",-101.334,20.94,93,19.9087650215907,0.539561348385588,0.787510121525974,0.966191506328441,414.911549032532,33.5216862736565,448.433235306188
"Swainson's hawk","SW18","09-04-1997",-107.464,25.062,99,14.1333369244357,-0.0669112119999355,0.78997299065056,0.968544983755722,-488.747319177335,7.02297114810141,-481.724348029234
"Swainson's hawk","SW18","15-04-1997",-116.99,33.85,105,6.47369439363547,-0.672768050851292,0.793239362731925,0.973404149743838,-810.329774278585,31825.2448023676,31014.915028089
"Swainson's hawk","SW18","20-04-1997",-121.315,40.919,110,-20.6095093959536,0.267452650952666,0.804788703367144,1.01276732632408,180.045724270501,23.865859815102,203.911584085603
"Swainson's hawk","SW18","21-04-1997",-121.63,41.991,111,-2.04900181519645,1.51309166185556,0.796873774761278,0.98038192591594,936.003491863421,47.9667954681946,983.970287331615
"Swainson's hawk","SW25","09-10-1996",-98.416,25.646,283,-3.3069353362583,-0.892194872844733,0.797410206966422,0.994162620064704,-996.932201012487,2030.27663974831,1033.34443873582
"Swainson's hawk","SW25","10-10-1996",-98.411,25.67,284,17.5322574455931,-0.283760920432383,0.788523557592498,1.02503124603736,-492.139894734719,0.274295722350437,-491.865599012369
"Swainson's hawk","SW25","11-10-1996",-98.235,22.85,285,22.6635842759323,1.3843806027272,0.786335358517726,1.03288625984077,955.839521279211,46.9771001623936,1002.8166214416
"Swainson's hawk","SW25","13-10-1996",-95.967,18.094,287,-14.3945349610758,0.498187901616987,0.802138394439691,0.978466353938087,390.559073083245,32.802851187956,423.361924271201
"Swainson's hawk","SW25","14-10-1996",-95.961,18.21,288,-23.382097517615,-0.819403305847181,0.805971043717533,0.966224844748664,-929.373221507566,3455.86552588453,2526.49230437696
"Swainson's hawk","SW25","16-10-1996",-91.832,14.725,290,10.7729877901688,-0.76037677055349,0.791405975356005,1.01760505001413,-916.23762590146,6333.19853531907,5416.96090941761
"Swainson's hawk","SW25","17-10-1996",-88.938,13.895,291,23.3146988816871,-1.56571724771266,0.786057697705038,1.0339880406999,-1265.29521115787,583.26109948819,-682.03411166968
"Swainson's hawk","SW25","20-10-1996",-86.21,12.475,294,-22.4636537503912,-1.18966176589146,0.805579383262427,0.966479344717225,-1136.4594394053,786.116549747816,-350.342889657483
"Swainson's hawk","SW25","23-10-1996",-81.862,8.832,297,20.8575671911963,1.02999290363203,0.787105515057059,1.03238235372225,818.306917371758,43.9830259582841,862.289943330042
"Swainson's hawk","SW25","25-10-1996",-79.779,9.015,299,1.72098534679938,0.559966980773868,0.795266104329723,0.995946857793447,450.244362533281,34.4790195700016,484.723382103283
"Swainson's hawk","SW25","26-10-1996",-77.466,7.707,300,-18.55042249206,0.446115063453206,0.803910627928384,0.969404080868195,340.073644676129,31.0675034024887,371.141148078618
"Swainson's hawk","SW25","29-10-1996",-75.572,5.753,303,15.6197666917413,-1.12880759582296,0.78933911868156,1.02819710701191,-1157.95269239402,862.124274941577,-295.828417452445
"Swainson's hawk","SW25","31-10-1996",-75.102,3.43,305,10.0018763105653,1.28210532340919,0.791734807543469,1.00554067534201,910.956528917131,46.7400271751461,957.696556092277
"Swainson's hawk","SW25","01-11-1996",-75.083,0.438,306,-12.1641040925526,1.53506284860145,0.801187251212176,0.974766070396542,936.766326686819,48.2499829371303,985.016309623949
"Swainson's hawk","SW25","04-11-1996",-74.983,-5.283,309,8.29958536402694,0.554581577127127,0.792460731188048,1.02176569492242,455.35790639299,34.1942619576355,489.552168350625
"Swainson's hawk","SW25","06-11-1996",-73.159,-5.964,311,16.9493468790892,-0.648598022834215,0.788772133527041,1.0146931258693,-819.605846670199,65346.2559631113,64526.6501164411
"Swainson's hawk","SW25","07-11-1996",-71.172,-7.264,312,-4.1561035222938,-1.5371001509113,0.797772325595861,0.982138180290471,-1219.16875268161,593.045564165971,-626.123188515636
"Swainson's hawk","SW25","09-11-1996",-69.246,-10.066,314,-19.6230458048139,-1.43852848275036,0.804368036590539,0.981127000249474,-1219.25415740448,614.665583170291,-604.588574234192
"Swainson's hawk","SW25","10-11-1996",-68.633,-13.015,315,-0.127071994064893,1.24923893521896,0.79605418848361,1.0136004400537,912.470264957104,46.7604889891089,959.230753946213
"Swainson's hawk","SW25","12-11-1996",-68.11,-13.887,317,21.6371809441313,-0.604134572151302,0.786773057166682,1.02267513041342,-785.474185210398,488129.264623804,487343.790438594
"Swainson's hawk","SW25","13-11-1996",-63.39,-17.998,318,4.40597640560458,-1.15796849631887,0.79412111880358,0.990933152502266,-1135.60340637615,818.946808988821,-316.656597387331
"Swainson's hawk","SW25","15-11-1996",-63.024,-18.474,320,-22.92405380558,-0.262335174804664,0.805775715908563,0.973976581813072,-459.301309160763,0.525599446834326,-458.775709713929
"Swainson's hawk","SW25","16-11-1996",-61.586,-21.854,321,-8.53678849193567,0.819955433089741,0.799640421531742,1.00435178192745,671.912832284988,41.1831458760944,713.095978161082
"Swainson's hawk","SW25","18-11-1996",-62.407,-24.79,323,23.4404104139328,-0.464275716708986,0.786004089375722,1.02885084706848,-661.747132738149,2.22734143406369e-129,-661.747132738149
"Swainson's hawk","SW25","19-11-1996",-61.724,-26.773,324,12.3806646664047,0.116243503467704,0.79072039886294,1.0004503845877,40.887622454755,16.2690925050523,57.1567149598072
"Swainson's hawk","SW25","04-12-1996",-64.276,-35.24,339,-23.3405905719406,0.903835140495113,0.80595334352748,0.977550001622749,717.166732611972,43.0872656223912,760.253998234363
"Swainson's hawk","SW25","23-12-1996",-63.566,-35.275,358,-23.4458031029901,0.83362260944567,0.805998210278461,0.981630584039186,671.805504856449,41.7842541391142,713.589758995563
"Swainson's hawk","SW25","24-12-1996",-63.59,-35.262,359,-13.3126948122551,-1.52895293941127,0.801677055357038,1.01414992438239,-1264.72926502574,596.558680328609,-668.17058469713
"Swainson's hawk","SW25","30-12-1996",-63.8,-35.61,365,-19.3555104269872,-1.02427002173103,0.804253949009376,1.00494801514844,-1099.05139929095,1152.39170767268,53.3403083817298
"Swainson's hawk","SW25","07-02-1997",-64.137,-35.981,38,-4.45503587941935,1.46075874211217,0.797899802080776,0.995649234552668,947.080323423086,47.9281425406604,995.008465963747
"Swainson's hawk","SW25","20-02-1997",-61.946,-31.569,51,-10.0470406561046,-1.10160709556178,0.800284452305375,1.01022014648728,-1140.40956814726,928.086729555426,-212.322838591833
"Swainson's hawk","SW25","27-02-1997",-61.783,-30.818,58,-20.4748930620354,-0.652467349599688,0.804731297681039,1.02900948366257,-851.379356547092,58600.443747115,57749.0643905679
"Swainson's hawk","SW25","05-03-1997",-66.031,-11.594,64,-15.0062430108966,-1.30014596948808,0.802399250750915,1.022899243519,-1237.31018956222,677.610647112913,-559.699542449302
"Swainson's hawk","SW25","12-03-1997",-69.356,-6.827,71,-22.6763624503283,-1.42939714441555,0.805670090597155,1.03377527291056,-1285.35531209434,618.300471051203,-667.05484104314
"Swainson's hawk","SW25","18-03-1997",-73.269,-0.904,77,-19.0202927336006,0.837533138856732,0.804110999033518,1.03133954317064,707.105437106608,41.7633431692931,748.868780275901
"Swainson's hawk","SW25","25-03-1997",-76.498,6.625,84,-23.4495846990442,0.229454489941177,0.805999822899379,1.03228904172801,146.068618256853,22.155400873746,168.224019130599
"Swainson's hawk","SW25","31-03-1997",-90.45,14.384,90,-21.8363690710151,0.0920535547324736,0.805311884465252,1.03397869164563,25.4380740814287,15.3240810727114,40.7621551541401
"Swainson's hawk","SW25","07-04-1997",-103.972,25.437,97,-22.7458592078372,-0.511826922804641,0.805699726741082,1.02482590107382,-720.87449943566,16439477238295.7,16439477237574.9
"Swainson's hawk","SW25","20-04-1997",-118.945,35.15,110,-20.6095093959536,0.781637958132254,0.804788703367144,1.01276732632408,652.61924645132,40.6468828234227,693.266129274742
